114242663;280229852;37225098;60254256;6810355;188876678;98110832;100738103;193301481;89141816;30541895;119149469;19641842;52706134;8913873;380629455;204849163;115705314;41614544;61333091;223881754;46872321;114141450;141691318;81526353;154745473;196653822;142109800
40693989;65561782;170662422;151625658;39244153;98256139;28202231;137071050;70536455;62722639;65516327;64522368;42366752;39555462;106763490;52432087;36880180;30189819;26436193;105894348;59477024;52305642
66606777;209066411;109174409;53389453;65561782;138062764;180548850;92302263;96392913;235897006;77868213;39244153;98256139;69011954;13023176;134095207;28202231;200023930;38128854;137071050;58508093;62722639;381977137;144494752;90215761;145311702;64522368;118591534;36704197;39555462;168172797;232831985;80429607;54226354;135174451;194561462;208957087;367798724;93718578;162297277;79958332;53433574;59477024;161193027;84725288;66202027;239292372;101667591
83108217;122439335
53389453;66606777;65561782;138062764;235897006;77868213;39244153;137636011;98256139;13023176;134095207;105363091;28202231;38128854;137071050;113697460;62722639;381977137;144494752;90215761;53651366;65516327;145311702;60059102;64522368;118591534;36704197;80429607;101779154;135174451;367798724;93718578;59477024;66202027;143467744
74157439;185396557;328663637;87551155;374191490;193329243
65561782;40693989;66606777;53389453;138062764;92302263;235897006;77868213;39244153;98256139;69011954;13023176;134095207;105363091;28202231;200023930;38128854;137071050;113697460;62722639;381977137;13847248;90215761;65516327;145311702;60059102;64522368;118591534;39555462;52432087;36880180;208957087;367798724;93718578;162297277;53433574;59477024;105897517;84725288;66202027;239292372
138062764;109174409;66606777;53389453;133250453;65561782;92302263;235897006;39244153;184384357;134095207;28202231;200023930;38128854;137071050;113697460;62722639;381977137;144494752;90215761;175708881;60059102;64522368;118591534;113164231;135174451;208957087;367798724;93718578;162297277;79958332;53433574;59477024;105897517;101667591
67410509;52432087;97584698;106763490
92302263;109174409;209858113;66606777;65561782;138062764;13417151;180548850;159635153;155211628;235897006;13023176;69011954;184384357;134095207;28202231;200023930;38128854;137071050;113697460;70536455;62722639;22454482;156926515;145311702;64522368;36704197;42366752;168172797;232831985;54226354;135174451;194561462;208957087;162297277;79958332;59477024;105897517;84725288;66202027;239292372;101667591
112122624;200023930;19073729
155211628;207242142;109174409;153613008;13417151;92302263;13023176;98256139;69011954;200023930;58508093;62722639;90215761;145311702;60059102;118591534;80429607;135174451;53433574;52305642;105897517;66202027
188876678;114242663;28966029;11692038;182708703;6810355;126337514;137417896;153454462;98110832;191866817;365614203;133644509;193301481;342795530;89141816;56085040;109837130;30541895;119149469;92104278;5765873;163817106;307748880;39605362;8913873;68011568;115705314;223881754;20393372;279333435;85289689;193329243;127984737;35468814;34598859;142109800;7601666;373367071;36565259
69011954;207242142;109174409;153613008;66606777;65561782;92302263;155211628;235897006;13023176;98256139;28202231;200023930;16060304;113697460;62722639;144494752;145311702;60059102;64522368;118591534;80429607;30189819;101779154;135174451;53433574;105894348;59477024;52305642;66202027;239292372;143467744
83507415;144676667;24775753;434922109;148157155;180840712;232831985;61405879
108646079;98256139
153454462;280229852;6810355;188876678;98110832;191866817;100738103;365614203;193301481;342795530;56085040;5765873;30541895;119149469;276437892;39605362;380629455;115705314;41614544;221021382;61333091;177555150;114141450;223881754;85289689;193329243;154745473;142109800;373367071;36565259
191866817;280229852;28966029;182708703;91715542;188876678;126337514;137417896;153454462;98110832;100738103;133644509;193301481;342795530;89141816;56085040;109837130;30541895;5765873;276437892;92104278;163817106;307748880;83119887;8913873;68011568;115705314;223881754;114141450;279333435;20393372;85289689;193329243;81526353;35468814;34598859;142109800;7601666;373367071;36565259
365614203;11692038;182708703;37225098;60254256;6810355;188876678;137417896;153454462;98110832;100738103;193301481;342795530;89141816;5765873;30541895;119149469;276437892;19641842;39605362;83119887;71596581;8913873;68011568;380629455;115705314;223881754;114141450;85289689;81526353;196653822;34598859;373367071;36565259
87551155;374191490;74157439
53651366;50088564;109174409;53389453;235897006;39244153;13023176;98256139;105363091;28202231;38128854;137071050;20020094;7746664;62722639;90215761;22454482;118591534;113164231;36880180;30189819;79958332;161193027;143467744
90215761;66606777;153613008;53389453;65561782;138062764;155211628;235897006;39244153;13023176;137636011;98256139;134095207;28202231;200023930;38128854;62722639;381977137;53651366;60059102;64522368;36704197;39555462;36880180;30189819;101779154;93718578;94822918;59477024;52305642;105897517;66202027
175708881;207242142;87094013;184384357;79958332;28202231;109174409;209858113;168172797;59477024;62722639;138062764;13417151;84725288
156926515;145311702;162297277;434922109;79958332;64522368;103289205;28202231;109174409;137071050;168172797;105897517;62722639;161193027;92302263;159635153;235897006
366806475;208957087
163817106;28966029;182708703;188876678;126337514;137417896;191866817;100738103;133644509;342795530;89141816;56085040;109837130;30541895;5765873;92104278;276437892;307748880;39605362;68011568;115705314;223881754;114141450;279333435;20393372;85289689;193329243;59477024;34598859;142109800;36565259
39605362;280229852;11692038;182708703;60254256;188876678;137417896;153454462;98110832;100738103;365614203;193301481;342795530;89141816;5765873;30541895;276437892;19641842;16673389;163817106;307748880;83119887;71596581;8913873;68011568;380629455;115705314;223881754;114141450;279333435;85289689;81526353;127984737;35468814;34598859;142109800;373367071;36565259
387834994;92451580;185396557;109837130
8913873;114242663;280229852;328978162;11692038;182708703;37225098;60254256;188876678;126337514;137417896;98110832;191866817;365614203;100738103;193301481;409106704;89141816;5765873;30541895;119149469;92104278;19641842;16673389;52706134;39605362;83119887;71596581;380629455;115705314;221021382;61333091;223881754;114141450;279333435;46872321;85289689;141691318;193329243;127984737;81526353;20393372;236856029;121842052;36565259;154745473;196653822;142109800;34598859;373367071;56449723
83119887;37225098;60254256;6810355;98110832;191866817;413681022;365614203;100738103;5765873;30541895;119149469;276437892;307748880;39605362;8913873;380629455;115705314;221021382;61333091;114141450;127984737;236856029;154745473;196653822;142109800;373367071;36565259
71596581;280229852;182708703;91715542;137417896;98110832;365614203;100738103;342795530;89141816;5765873;30541895;39605362;8913873;221021382;177555150;223881754;85289689;141691318;81526353;154745473;34598859;7601666;373367071;36565259
201801689;101561371;342795530;109837130;30541895;36565259
145311702;87094013;19612878;109174409;153613008;66606777;53389453;65561782;92302263;96392913;155211628;235897006;143467744;77868213;98256139;69011954;19073729;13023176;28202231;200023930;38128854;58508093;113697460;62722639;156926515;64522368;36704197;80429607;30189819;101779154;135174451;93718578;162297277;79958332;59477024;84725288;66202027;239292372;101667591
118591534;109174409;66606777;53389453;65561782;138062764;13417151;180548850;155211628;89937930;235897006;39244153;69011954;184384357;134095207;105363091;200023930;38128854;137071050;113697460;62722639;381977137;53651366;64522368;36704197;232831985;54226354;194561462;118715925;367798724;208957087;93718578;162297277;79958332;59477024;105897517;66202027;239292372
60059102;109174409;153613008;53389453;65561782;138062764;155211628;235897006;77868213;39244153;69011954;134095207;28202231;200023930;137071050;113697460;90215761;112677397;64522368;39555462;113164231;367798724;93718578;162297277;59477024;105897517;66202027;101667591
112677397;60059102;84725288
256231218;62722639;42366752
106763490;98256139;65516327;40693989;55277602;105894348;52432087;170662422;143300668;67410509;157492321
115705314;114242663;280229852;37225098;60254256;6810355;188876678;137417896;153454462;98110832;191866817;413681022;365614203;100738103;193301481;342795530;89141816;5765873;30541895;119149469;276437892;19641842;16673389;163817106;39605362;83119887;8913873;380629455;41614544;221021382;61333091;223881754;114141450;85289689;81526353;127984737;35468814;196653822;142109800;34598859;373367071;36565259
30189819;13023176;93718578;69011954;145311702;79958332;64522368;40693989;39244153;28202231;42366752;53651366;59477024;137071050;52305642;39555462;70536455;96392913;90215761;143467744;101667591
145991603;39244153;14009027;137656754;137688958;100578402;143300668;76896997;178262460;122241940
54226354;315038229;66606777;160262936;92302263;235897006;77868213;39244153;134095207;200023930;113697460;62722639;118591534;36704197;232831985;80429607;135174451;194561462;208957087;162297277;79958332;59477024;105897517;84725288;66202027;101667591
101779154;207242142;69011954;13023176;145311702;77868213;109174409;153613008;59477024;53389453;62722639;80429607;90215761;66202027;143467744
46872321;114242663;8913873;35468814;98110832;52706134;380629455;154745473;100738103;19641842;193301481;114141450;41614544;142109800;61333091;30541895;276437892;81526353
20393372;28966029;182708703;60254256;188876678;126337514;98110832;191866817;133644509;342795530;89141816;56085040;109837130;5765873;92104278;163817106;307748880;8913873;223881754;114141450;279333435;85289689;193329243;35468814;34598859;373367071
194561462;162297277;79958332;118591534;66202027;36704197;109174409;66606777;59477024;105897517;62722639;232831985;180548850;92302263;84725288;54226354;159635153;135174451;239292372;208957087
367798724;66606777;53389453;65561782;138062764;180548850;96392913;235897006;39244153;13023176;98256139;134095207;105363091;28202231;38128854;137071050;62722639;381977137;144494752;60059102;64522368;118591534;168172797;52432087;135174451;208957087;93718578;79958332;59477024;105897517;239292372
35468814;28966029;11692038;182708703;188876678;126337514;98110832;191866817;413681022;100738103;133644509;193301481;342795530;89141816;56085040;109837130;30541895;5765873;92104278;276437892;19641842;307748880;39605362;68011568;18021920;115705314;223881754;46872321;279333435;20393372;85289689;193329243;127984737;34598859;373367071
53433574;209066411;207242142;87094013;109174409;153613008;66606777;65561782;138062764;155211628;235897006;13023176;98256139;69011954;184384357;134095207;28202231;200023930;113697460;62722639;144494752;80429607;59477024;105897517;239292372;101667591
64668986;207242142;87094013;59477024;209858113;62722639;232831985;13417151;84725288
105894348;98256139;69011954;65516327;40693989;55277602;106763490;52432087;143300668;144494752
105897517;209066411;207242142;87094013;109174409;65561782;138062764;13417151;92302263;155211628;235897006;39244153;184384357;134095207;28202231;200023930;38128854;137071050;58508093;7746664;62722639;381977137;90215761;156926515;60059102;64522368;118591534;36704197;232831985;80429607;54226354;194561462;367798724;162297277;79958332;53433574;59477024;290517295
36565259;64387636;28966029;11692038;182708703;37225098;60254256;6810355;188876678;137417896;153454462;98110832;191866817;365614203;133644509;193301481;342795530;89141816;5765873;30541895;119149469;276437892;19641842;16673389;163817106;307748880;201801689;83119887;71596581;39605362;8913873;68011568;380629455;115705314;223881754;114141450;85289689;193329243;127984737;81526353;121842052;196653822;142109800;34598859;373367071
143467744;50088564;103289205;64387636;53389453;180548850;96392913;159635153;235897006;77868213;39244153;98256139;69011954;19073729;184384357;28202231;13023176;38128854;137071050;113697460;62722639;144494752;53651366;145311702;64522368;39555462;113164231;168172797;30189819;101779154;93718578;94822918;59477024;161193027;66202027
101667591;66606777;138062764;92302263;235897006;200023930;113697460;62722639;145311702;60059102;64522368;36704197;232831985;30189819;54226354;135174451;208957087;93718578;162297277;79958332;53433574;59477024;84725288;66202027;239292372
87094013;207242142;98256139;145311702;184384357;53433574;200023930;64668986;109174409;209858113;153613008;113697460;105897517;62722639;22454482;175708881
19612878;145311702;64522368;28202231;59477024;52432087;161193027;97584698;235897006
50088564;19073729;98256139;93718578;192962726;53651366;143467744
328663637;92451580;74157439;193329243
103289205;98256139;184384357;64522368;39244153;28202231;39555462;94822918;113164231;137071050;52305642;38128854;161193027;159635153;156926515;143467744
192962726;19073729;184384357;133250453;50088564
109174409;209066411;207242142;87094013;66606777;153613008;138062764;13417151;92302263;155211628;89937930;13023176;98256139;69011954;28202231;200023930;113697460;70536455;62722639;53651366;175708881;156926515;145311702;60059102;118591534;80429607;101779154;194561462;93718578;53433574;59477024;52305642;105897517;66202027;239292372
64387636;209066411;98256139;105363091;39555462;36880180;16673389;36565259;143467744
134181320;332244842;180840712
137688958;14009027;137656754;100578402;145991603;76896997
445057882;273926663;193329243
28966029;11692038;182708703;91715542;188876678;126337514;137417896;98110832;191866817;133644509;342795530;89141816;56085040;109837130;5765873;92104278;276437892;163817106;307748880;68011568;223881754;114141450;279333435;20393372;85289689;193329243;35468814;34598859;7601666;36565259
170662422;98256139;65516327;40693989;55277602;106763490;52432087;157492321
182708703;28966029;91715542;37225098;188876678;126337514;98110832;191866817;365614203;342795530;89141816;5765873;30541895;92104278;163817106;39605362;307748880;71596581;8913873;223881754;20393372;279333435;85289689;35468814;34598859;7601666;36565259
180548850;93718578;162297277;39244153;118591534;28202231;66606777;59477024;36880180;62722639;92302263;367798724;194561462;208957087;235897006;143467744
213763959;101561371;44144085
159635153;98256139;103289205;113164231;168172797;62722639;232831985;161193027;80429607;92302263;156926515;194561462;143467744
19073729;93718578;145311702;50088564;192962726;112122624;143467744
137636011;13023176;98256139;93718578;64522368;28202231;59477024;137071050;53389453;38128854;381977137;90215761;39244153
28202231;209066411;207242142;40693989;19612878;103289205;109174409;153613008;66606777;53389453;65561782;138062764;13417151;180548850;92302263;96392913;235897006;77868213;39244153;137636011;98256139;69011954;184384357;134095207;105363091;13023176;200023930;38128854;137071050;7746664;70536455;62722639;381977137;144494752;13847248;90215761;61405879;175708881;156926515;53651366;22454482;144676667;145311702;65516327;64522368;60059102;36704197;39555462;113164231;168172797;52432087;80429607;30189819;97584698;136965395;208957087;367798724;93718578;162297277;79958332;53433574;94822918;59477024;105897517;161193027;66202027;143467744
134095207;66606777;53389453;65561782;138062764;92302263;235897006;39244153;98256139;28202231;200023930;38128854;113697460;62722639;381977137;90215761;60059102;64522368;118591534;36704197;232831985;80429607;54226354;135174451;208957087;367798724;93718578;162297277;79958332;53433574;59477024;105897517;66202027
98110832;114242663;280229852;28966029;11692038;182708703;37225098;60254256;6810355;188876678;137417896;153454462;191866817;365614203;100738103;193301481;342795530;89141816;56085040;5765873;30541895;119149469;276437892;19641842;16673389;307748880;52706134;39605362;83119887;71596581;8913873;380629455;204849163;115705314;41614544;221021382;61333091;177555150;223881754;279333435;114141450;85289689;141691318;81526353;127984737;46872321;20393372;35468814;236856029;154745473;196653822;142109800;34598859;373367071;7601666;36565259
16060304;62722639;69011954
100738103;114242663;280229852;11692038;37225098;60254256;6810355;153454462;98110832;191866817;365614203;193301481;409106704;342795530;89141816;5765873;30541895;119149469;19641842;163817106;52706134;39605362;83119887;71596581;8913873;185396557;380629455;204849163;115705314;221021382;61333091;223881754;114141450;46872321;85289689;141691318;193329243;127984737;81526353;35468814;121842052;154745473;34598859;142109800;7601666;373367071
221981419;77868213;122241940
374191490;74157439;87551155
342795530;28966029;182708703;91715542;60254256;188876678;126337514;137417896;153454462;98110832;191866817;365614203;133644509;100738103;193301481;89141816;109837130;30541895;5765873;276437892;163817106;307748880;201801689;71596581;39605362;115705314;223881754;20393372;85289689;193329243;81526353;35468814;34598859;7601666;373367071;36565259
89141816;114242663;280229852;28966029;11692038;182708703;91715542;37225098;6810355;188876678;126337514;137417896;98110832;191866817;365614203;133644509;100738103;193301481;342795530;56085040;109837130;30541895;5765873;276437892;92104278;19641842;16673389;163817106;307748880;39605362;71596581;8913873;115705314;223881754;114141450;279333435;20393372;85289689;193329243;35468814;34598859;142109800;7601666;36565259
143300668;98256139;105894348;33281690;106763490;145991603
56085040;307748880;188876678;35468814;126337514;153454462;98110832;191866817;163817106;133644509;28966029;89141816;20393372;5765873;30541895;223881754;92104278;279333435;85289689;193329243
13847248;10831350;105363091;28202231;20020094;52305642;65561782;62722639;381977137;84725288
30541895;114242663;280229852;182708703;37225098;60254256;6810355;188876678;137417896;153454462;98110832;191866817;413681022;365614203;100738103;193301481;342795530;89141816;56085040;109837130;5765873;276437892;19641842;16673389;163817106;307748880;201801689;83119887;71596581;52706134;39605362;68011568;8913873;380629455;204849163;115705314;221021382;61333091;223881754;114141450;46872321;85289689;141691318;81526353;127984737;35468814;154745473;196653822;142109800;34598859;373367071;36565259
92451580;387834994;328663637;193329243
11321711;332244842
307748880;28966029;11692038;182708703;6810355;188876678;126337514;137417896;98110832;191866817;133644509;193301481;342795530;89141816;56085040;109837130;30541895;92104278;163817106;39605362;83119887;68011568;223881754;114141450;279333435;20393372;85289689;193329243;127984737;35468814;34598859;7601666;36565259
10831350;42366752;26436193;13847248
65516327;13023176;98256139;40693989;28202231;55277602;105894348;153613008;106763490;53389453;52432087;65561782;170662422
144676667;83507415;180840712;434922109;148157155;28202231;61378354;381977137;24775753;290517295
185396557;387834994;100738103;74157439;142109800;114141450;193329243
64522368;40693989;19612878;103289205;66606777;53389453;65561782;138062764;13417151;92302263;96392913;235897006;143467744;77868213;137636011;98256139;69011954;184384357;134095207;105363091;39244153;28202231;13023176;38128854;137071050;62722639;381977137;144494752;90215761;156926515;145311702;60059102;118591534;36704197;39555462;113164231;36880180;30189819;97584698;208957087;367798724;93718578;162297277;79958332;94822918;59477024;52305642;105897517;66202027;101667591
18021920;19641842;35468814;55512780
42366752;13023176;40693989;10831350;256231218;39555462;59477024;20020094;161193027;30189819;92302263;39244153
380629455;114242663;6810355;153454462;98110832;365614203;100738103;193301481;5765873;30541895;119149469;276437892;19641842;52706134;39605362;83119887;8913873;115705314;41614544;61333091;46872321;114141450;127984737;236856029;154745473;196653822;142109800;373367071;36565259
52432087;13023176;98256139;65516327;40693989;19612878;105363091;55277602;28202231;39555462;105894348;38128854;106763490;65561782;170662422;67410509;367798724;235897006
76896997;137688958;100578402;145991603
177555150;71596581;137417896;153454462;98110832;280229852;34598859;56449723;5765873;119149469;141691318
135174451;66606777;53389453;138062764;92302263;155211628;235897006;69011954;134095207;200023930;38128854;58508093;113697460;62722639;145311702;36704197;232831985;80429607;54226354;194561462;208957087;367798724;162297277;79958332;59477024;84725288;66202027;239292372;101667591
208957087;66606777;65561782;138062764;13417151;180548850;92302263;235897006;98256139;134095207;105363091;28202231;200023930;38128854;113697460;62722639;381977137;26837438;366806475;64522368;118591534;36704197;232831985;54226354;135174451;194561462;367798724;162297277;79958332;59477024;84725288;66202027;239292372;101667591
141691318;114242663;71596581;8913873;98110832;280229852;204849163;154745473;100738103;193301481;34598859;373367071;30541895;177555150;114141450;52706134
118715925;38128854;118591534
127984737;280229852;60254256;188876678;126337514;137417896;98110832;100738103;193301481;30541895;276437892;307748880;39605362;83119887;8913873;68011568;380629455;115705314;223881754;114141450;279333435;35468814;142109800;373367071;36565259
79958332;66606777;209858113;138062764;13417151;92302263;96392913;235897006;134095207;28202231;200023930;20020094;137071050;62722639;381977137;53651366;175708881;156926515;145311702;64522368;118591534;36704197;232831985;30189819;54226354;135174451;194561462;208957087;367798724;93718578;162297277;59477024;52305642;105897517;161193027;84725288;66202027;239292372;101667591
162297277;66606777;65561782;138062764;180548850;92302263;235897006;77868213;98256139;134095207;28202231;200023930;38128854;137071050;113697460;62722639;381977137;156926515;145311702;60059102;64522368;118591534;36704197;232831985;54226354;135174451;194561462;208957087;79958332;59477024;105897517;161193027;84725288;66202027;239292372;101667591
121842052;8913873;280229852;100738103;19641842;223881754;114141450;37225098;36565259
145549362;101561371
156505285;69828080
334908162;315038229;160262936
161193027;19612878;103289205;66606777;96392913;159635153;235897006;39244153;98256139;184384357;105363091;28202231;38128854;62722639;144494752;53651366;156926515;42366752;39555462;113164231;168172797;162297277;79958332;94822918;59477024;290517295;143467744
